experiment_id,instance,method,weekstart,horizon,tstep,driverfactor,rho-value,opt_gap,lambda,maxdriverhours,lambda2,varsettingiterations,strengthenredcosts,formulation,columnmemory,variablefixing_lb,variablefixing_ub,deletioniterationpct,deletionthreshold,cuttype,symmetrybreaking,mipfocus,
591,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
592,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
593,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.2,6,0,0,0
594,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.2,6,0,0,0
595,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.2,6,0,0,0
596,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.2,6,0,0,0
597,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.2,6,0,0,0
598,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.2,6,0,0,0
599,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.2,6,0,0,0
600,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.2,6,0,0,0
601,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.4,6,0,0,0
602,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.4,6,0,0,0
603,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.4,6,0,0,0
604,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.4,6,0,0,0
605,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.4,6,0,0,0
606,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.4,6,0,0,0
607,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.4,6,0,0,0
608,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.4,6,0,0,0
609,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.8,6,0,0,0
610,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.8,6,0,0,0
611,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.8,6,0,0,0
612,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.8,6,0,0,0
613,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.8,6,0,0,0
614,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.8,6,0,0,0
615,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.8,6,0,0,0
616,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,0.8,6,0,0,0
617,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.4,6,0,0,0
618,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.4,6,0,0,0
619,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.4,6,0,0,0
620,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.4,6,0,0,0
621,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.4,6,0,0,0
622,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.4,6,0,0,0
623,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.4,6,0,0,0
624,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.4,6,0,0,0
625,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
626,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
627,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
628,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
629,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
630,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
631,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
632,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
633,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
634,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
635,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
636,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
637,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
638,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
639,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
640,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
641,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
642,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
643,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
644,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
645,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
646,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
647,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
648,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
649,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
650,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
651,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
652,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
653,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
654,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
655,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
656,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
657,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
658,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
659,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
660,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
661,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
662,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
663,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
664,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
665,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
666,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
667,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
668,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
669,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
670,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
671,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
672,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
673,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
674,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
675,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
676,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
677,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
678,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
679,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
680,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
681,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
682,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
683,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
684,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
685,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
686,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
687,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
688,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
689,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
690,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
691,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
692,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
693,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
694,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
695,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
696,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
697,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
698,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
699,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
700,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
701,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
702,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
703,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
704,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
705,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
706,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
707,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
708,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
709,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
710,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
711,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
712,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
713,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
714,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
715,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
716,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
717,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
718,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
719,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
720,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
721,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
722,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
723,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
724,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
725,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
726,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
727,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
728,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
729,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
730,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
731,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
732,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
733,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
734,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
735,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
736,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
737,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
738,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
739,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
740,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
741,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
742,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
743,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
744,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
745,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
746,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
747,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
748,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
749,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
750,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
751,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
752,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
753,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
754,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
755,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
756,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
757,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
758,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
759,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
760,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
761,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
762,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
763,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
764,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
765,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
766,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
767,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
768,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
769,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
770,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
771,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
772,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
773,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
774,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
775,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
776,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
777,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
778,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
779,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
780,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
781,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
782,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
783,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
784,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
785,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
786,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
787,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
788,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
789,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
790,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
791,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
