ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,210,340977.2867441071,400007.969562958,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,211,338171.80290659936,399985.459704931,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,212,348643.27764503285,399984.06398151495,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,213,346692.60044890875,399977.45109842875,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,214,348170.5585887433,399946.33933623723,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,215,353555.2493852451,399934.02669364767,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,216,343084.21865129523,399927.3938757705,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,217,340022.43148665543,399926.2999150798,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,218,353216.8311100844,399925.8655939981,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,219,361467.2857005508,399913.97960084275,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,220,355130.53692577616,399910.72650169657,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,221,363900.9632016665,399904.87532190717,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,222,369616.44430183974,399903.13727449306,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,223,363952.7198869941,399894.6507378744,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,224,358620.95697247464,399893.8256412319,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,225,356414.3522113866,399892.4786390612,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,226,368900.6633090149,399879.6581531231,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,227,369869.01273829903,399876.3354870947,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,228,376120.57565387886,399874.5477375063,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,229,375340.496569569,399873.57971875666,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,230,380222.08049519896,399872.0121488944,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,231,370649.46951493225,399864.01961251255,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,232,375204.98226002324,399863.2805424994,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,233,377580.9425317193,399859.7951704407,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,234,378712.69745412783,399856.0532674768,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,235,377279.52506573364,399852.02759355813,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,236,382129.20943502104,399851.70284364297,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,237,383784.60716118093,399845.4596441599,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,238,383205.77673440415,399845.42255876376,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,239,368242.98957637243,399843.7630587529,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,240,377004.32656740124,399842.8161965138,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,241,377343.4862874546,399842.1481998613,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,242,384383.1548326695,399841.3901744681,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,243,383533.3183101569,399837.03686682857,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,244,384946.8463829238,399836.98955890286,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,245,384673.00244845945,399836.9860410673,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,246,384668.5915576953,399832.9846681203,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,247,384575.03565424314,399832.9784032477,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,248,386894.35585552565,399832.85496189387,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,249,381615.84950965585,399829.40529269626,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,250,383519.64756294916,399827.6479947084,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,251,388858.45139875595,399827.0655442307,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,252,391044.9434191901,399827.06553822453,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,253,389167.24267676036,399827.0517799856,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,254,391045.85136931256,399827.0474074523,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,255,391045.85136929835,399827.047407452,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,256,391700.722575678,399826.65445011255,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,257,385343.4639120479,399823.6864142928,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,258,390000.1534611464,399823.6239697225,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,259,389578.6850377583,399823.6068449715,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,260,391494.63670748594,399823.2495136002,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,261,391587.8893685982,399823.19318282435,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,262,392430.63604561536,399823.193182825,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,263,389939.8554615827,399822.73846710625,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,264,391574.06713150925,399822.7368334982,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,265,392437.4601033767,399822.7368334981,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,266,392437.46010338835,399822.73683349753,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,267,392437.46010338824,399822.73683349753,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,268,394180.02804228605,399820.4026146369,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,269,394819.87136917736,399820.4021862108,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,270,394899.9523800622,399820.40218621015,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,271,395423.9544218178,399820.39634187834,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,272,395917.761964101,399820.2848595267,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,273,396438.20713887404,399820.2848595266,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,274,396478.47574772814,399820.2848595261,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,275,396933.2445640562,399820.2848595272,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,276,397722.7833112795,399820.2848595275,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,277,396598.2667937857,399820.2848595264,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,278,397794.9734663129,399820.2848595264,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,279,397853.6043811389,399820.2848595245,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,280,397916.74116477795,399820.28485952655,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,281,397979.10383673664,399820.28485952265,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,282,397798.8599222068,399820.176695106,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,283,397584.67203141714,399820.16277144157,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,284,397659.2900929136,399820.1627714413,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,285,398130.57630393066,399820.1627714416,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,286,398318.82947283797,399820.16218136507,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,287,398318.82947283547,399820.162181365,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,288,398705.7689804847,399820.1621813652,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,289,398705.7689804853,399820.16218136577,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,290,398798.3742735602,399820.1551460553,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,291,398798.3742736058,399820.15514605574,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,292,398798.37427361787,399820.15514605574,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,293,398798.37427359837,399820.155146056,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,294,398798.3742736171,399820.1551460551,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,295,398798.37427360925,399820.15514605545,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,296,398835.6729565097,399820.1551460563,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,297,398835.6729564884,399820.1551460556,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,298,398835.6729565228,399820.1551460552,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,299,398835.6729565315,399820.1551460562,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,300,399395.93203028355,399820.15512653504,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,301,399463.4529276673,399820.1490998986,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,302,399690.643928149,399820.1490998978,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,303,399801.08893018094,399820.14909989876,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,304,399801.0889301825,399820.1490998987,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,305,399801.0889301825,399820.1490998987,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,306,399801.0889301773,399820.1490998987,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,307,399801.08893017715,399820.1490998987,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,308,399801.0889301825,399820.1490998987,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,309,399801.0889301825,399820.1490998987,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,310,399801.08893018233,399820.1490998987,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,311,399801.08893018233,399820.1490998987,0,0
ex4_exp58_cg_rundate2026-03-29,4,2019-06-30T08:00:00.0,cg,96,312,399820.11011256895,399820.14877756924,0,0
