ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,91,-1.094548390208939e6,332012.9146915864,3995,25610
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,92,-1.1152578120382323e6,331962.6894260701,4032,25812
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,93,-1.1569026274846785e6,331944.1845993918,4058,26007
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,94,-1.1275645040583285e6,331929.2838226043,4125,26211
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,95,-1.6344925201798915e6,331907.316253671,4196,26414
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,96,-1.2901543366438218e6,331713.71102880634,4262,26614
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,97,-1.373812554391131e6,331658.1295065401,4355,26833
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,98,-1.3300321162316096e6,331658.0582743642,4412,27044
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,99,-1.184260932876558e6,331249.1925651834,4451,27242
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,100,-1.716266023709597e6,331240.76141574193,4517,27449
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,101,-1.5624382321374214e6,331166.81826301775,4566,27648
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,102,-1.2901183189479355e6,331164.8321364949,4605,27839
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,103,-2.6863622270877836e6,330986.3919561993,4632,28028
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,104,-1.484543661003569e6,330985.85807757435,4665,28217
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,105,-1.4873964196540746e6,330899.088578775,4696,28406
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,106,-1.4727209853200826e6,330734.06688000006,4742,28592
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,107,-1.4929308070714388e6,330713.4368035235,4776,28772
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,108,-1.507074420736197e6,330686.1102023126,4824,28959
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,109,-1.2061993556892728e6,330411.3998169629,4866,29141
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,110,-1.1176214629432464e6,330191.05992675456,4913,29339
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,111,-1.093160029495938e6,330077.7798576521,4959,29542
