varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,78,4268,14,24,132.0,144.0,0.0
y,78,4270,48,49,78.0,84.0,0.0
y,78,4271,48,49,84.0,90.0,0.0
y,78,4272,48,49,90.0,96.0,0.0
y,78,4273,48,49,96.0,102.0,0.0
y,78,4274,48,49,102.0,108.0,0.0
y,78,4275,48,49,108.0,114.0,0.0
y,78,4276,48,49,114.0,120.0,0.0
y,78,4277,48,49,120.0,126.0,0.0
y,78,4278,48,49,126.0,132.0,0.0
y,78,4279,48,49,132.0,138.0,0.0
y,78,4280,48,49,138.0,144.0,0.0
y,78,4281,48,49,144.0,150.0,0.0
y,78,4283,48,51,84.0,96.0,0.0
y,78,4285,48,51,96.0,108.0,0.0
y,78,4287,48,51,108.0,120.0,1.0
y,78,4289,48,51,120.0,132.0,1.0
y,78,4291,48,51,132.0,144.0,0.0
y,78,4303,48,50,84.0,96.0,0.0
y,78,4305,48,50,96.0,108.0,0.0
y,78,4307,48,50,108.0,120.0,0.0
y,78,4309,48,50,120.0,132.0,0.0
y,78,4311,48,50,132.0,144.0,0.0
y,78,4319,24,33,84.0,96.0,0.0
y,78,4321,24,33,96.0,108.0,0.0
y,78,4323,24,33,108.0,120.0,0.0
y,78,4325,24,33,120.0,132.0,0.0
y,78,4327,24,33,132.0,144.0,0.0
y,78,4330,24,20,84.0,96.0,0.0
y,78,4332,24,20,96.0,108.0,0.0
y,78,4334,24,20,108.0,120.0,0.0
y,78,4336,24,20,120.0,132.0,0.0
y,78,4338,24,20,132.0,144.0,0.0
y,78,4341,24,14,84.0,96.0,0.0
y,78,4343,24,14,96.0,108.0,4.0
y,78,4345,24,14,108.0,120.0,0.0
y,78,4347,24,14,120.0,132.0,1.0
y,78,4349,24,14,132.0,144.0,0.0
y,78,4358,55,64,84.0,96.0,0.0
y,78,4360,55,64,96.0,108.0,0.0
y,78,4362,55,64,108.0,120.0,0.0
y,78,4364,55,64,120.0,132.0,0.0
y,78,4366,55,64,132.0,144.0,0.0
y,78,4379,53,64,84.0,96.0,1.0000000000003832
y,78,4381,53,64,96.0,108.0,0.0
y,78,4383,53,64,108.0,120.0,0.0
y,78,4385,53,64,120.0,132.0,0.0
y,78,4387,53,64,132.0,144.0,0.0
y,78,4420,9,6,84.0,96.0,0.0
y,78,4422,9,6,96.0,108.0,0.0
y,78,4424,9,6,108.0,120.0,0.0
y,78,4426,9,6,120.0,132.0,0.0
y,78,4428,9,6,132.0,144.0,0.0
y,78,4440,41,42,84.0,96.0,0.0
y,78,4442,41,42,96.0,108.0,0.0
y,78,4444,41,42,108.0,120.0,0.0
y,78,4446,41,42,120.0,132.0,0.0
y,78,4448,41,42,132.0,144.0,0.0
y,78,4451,10,5,84.0,96.0,0.0
y,78,4453,10,5,96.0,108.0,1.0
y,78,4455,10,5,108.0,120.0,0.0
y,78,4457,10,5,120.0,132.0,0.0
y,78,4459,10,5,132.0,144.0,0.0
y,78,4491,46,52,84.0,96.0,0.0
y,78,4493,46,52,96.0,108.0,0.0
y,78,4495,46,52,108.0,120.0,0.0
y,78,4497,46,52,120.0,132.0,0.0
y,78,4499,46,52,132.0,144.0,0.0
y,78,4501,47,44,78.0,84.0,0.0
y,78,4502,47,44,84.0,90.0,0.0
y,78,4503,47,44,90.0,96.0,0.0
y,78,4504,47,44,96.0,102.0,0.0
y,78,4505,47,44,102.0,108.0,0.0
y,78,4506,47,44,108.0,114.0,0.0
y,78,4507,47,44,114.0,120.0,0.0
y,78,4508,47,44,120.0,126.0,0.0
y,78,4509,47,44,126.0,132.0,0.0
y,78,4510,47,44,132.0,138.0,0.0
y,78,4511,47,44,138.0,144.0,0.0
y,78,4512,47,44,144.0,150.0,0.0
y,78,4539,64,61,78.0,84.0,0.0
y,78,4540,64,61,84.0,90.0,0.0
y,78,4541,64,61,90.0,96.0,0.0
y,78,4542,64,61,96.0,102.0,0.0
y,78,4543,64,61,102.0,108.0,0.0
y,78,4544,64,61,108.0,114.0,0.0
y,78,4545,64,61,114.0,120.0,0.0
y,78,4546,64,61,120.0,126.0,0.0
y,78,4547,64,61,126.0,132.0,0.0
y,78,4548,64,61,132.0,138.0,0.0
y,78,4549,64,61,138.0,144.0,0.0
y,78,4550,64,61,144.0,150.0,0.0
y,78,4579,2,8,84.0,96.0,0.0
y,78,4581,2,8,96.0,108.0,0.0
y,78,4583,2,8,108.0,120.0,0.0
y,78,4585,2,8,120.0,132.0,0.0
y,78,4587,2,8,132.0,144.0,0.0
y,78,4601,13,16,84.0,96.0,0.0
y,78,4603,13,16,96.0,108.0,0.0
y,78,4605,13,16,108.0,120.0,0.0
y,78,4607,13,16,120.0,132.0,0.0
y,78,4609,13,16,132.0,144.0,0.0
y,78,4612,21,16,84.0,96.0,1.0
y,78,4614,21,16,96.0,108.0,0.0
y,78,4616,21,16,108.0,120.0,0.0
y,78,4618,21,16,120.0,132.0,1.0
y,78,4620,21,16,132.0,144.0,1.0
y,78,4623,14,16,84.0,96.0,0.0
y,78,4625,14,16,96.0,108.0,0.0
y,78,4627,14,16,108.0,120.0,0.0
y,78,4629,14,16,120.0,132.0,0.0
y,78,4631,14,16,132.0,144.0,0.0
y,78,4644,11,17,84.0,96.0,0.0
y,78,4646,11,17,96.0,108.0,0.0
y,78,4648,11,17,108.0,120.0,0.0
y,78,4650,11,17,120.0,132.0,0.0
y,78,4652,11,17,132.0,144.0,0.0
y,78,4655,14,17,84.0,96.0,0.0
y,78,4657,14,17,96.0,108.0,0.0
y,78,4659,14,17,108.0,120.0,0.0
y,78,4661,14,17,120.0,132.0,0.0
y,78,4663,14,17,132.0,144.0,0.0
y,78,4666,47,36,84.0,96.0,0.0
y,78,4668,47,36,96.0,108.0,0.0
y,78,4670,47,36,108.0,120.0,0.0
y,78,4672,47,36,120.0,132.0,0.0
y,78,4674,47,36,132.0,144.0,0.0
y,78,4706,12,2,84.0,96.0,0.0
y,78,4708,12,2,96.0,108.0,0.0
y,78,4710,12,2,108.0,120.0,0.0
y,78,4712,12,2,120.0,132.0,0.0
y,78,4714,12,2,132.0,144.0,0.0
y,78,4717,3,7,84.0,96.0,0.0
y,78,4719,3,7,96.0,108.0,0.0
y,78,4721,3,7,108.0,120.0,0.0
y,78,4723,3,7,120.0,132.0,0.0
y,78,4725,3,7,132.0,144.0,0.0
y,78,4728,9,7,84.0,96.0,0.0
y,78,4730,9,7,96.0,108.0,0.0
y,78,4732,9,7,108.0,120.0,0.0
y,78,4734,9,7,120.0,132.0,0.0
y,78,4736,9,7,132.0,144.0,0.0
y,78,4739,13,7,84.0,96.0,0.0
y,78,4741,13,7,96.0,108.0,1.0
y,78,4743,13,7,108.0,120.0,1.0
y,78,4745,13,7,120.0,132.0,1.0
y,78,4747,13,7,132.0,144.0,0.0
y,78,4750,31,28,84.0,96.0,0.0
y,78,4752,31,28,96.0,108.0,0.0
y,78,4754,31,28,108.0,120.0,0.0
y,78,4756,31,28,120.0,132.0,0.0
y,78,4758,31,28,132.0,144.0,1.0
y,78,4760,6,4,78.0,84.0,0.0
y,78,4761,6,4,84.0,90.0,0.0
y,78,4762,6,4,90.0,96.0,0.0
y,78,4763,6,4,96.0,102.0,0.0
y,78,4764,6,4,102.0,108.0,0.0
y,78,4765,6,4,108.0,114.0,0.0
y,78,4766,6,4,114.0,120.0,0.0
y,78,4767,6,4,120.0,126.0,0.0
y,78,4768,6,4,126.0,132.0,0.0
y,78,4769,6,4,132.0,138.0,0.0
y,78,4770,6,4,138.0,144.0,0.0
y,78,4771,6,4,144.0,150.0,0.0
y,78,4773,10,4,84.0,96.0,0.0
y,78,4775,10,4,96.0,108.0,0.0
y,78,4777,10,4,108.0,120.0,1.0
y,78,4779,10,4,120.0,132.0,0.0
y,78,4781,10,4,132.0,144.0,0.0
y,78,4802,55,62,84.0,96.0,0.0
y,78,4804,55,62,96.0,108.0,0.0
y,78,4806,55,62,108.0,120.0,0.0
y,78,4808,55,62,120.0,132.0,0.0
y,78,4810,55,62,132.0,144.0,0.0
y,78,4861,12,26,84.0,96.0,0.0
y,78,4863,12,26,96.0,108.0,0.0
y,78,4865,12,26,108.0,120.0,0.0
y,78,4867,12,26,120.0,132.0,0.0
y,78,4869,12,26,132.0,144.0,0.0
y,78,4904,8,1,84.0,96.0,0.0
y,78,4906,8,1,96.0,108.0,0.0
y,78,4908,8,1,108.0,120.0,0.0
y,78,4910,8,1,120.0,132.0,0.0
y,78,4912,8,1,132.0,144.0,0.0
y,78,4914,55,53,78.0,84.0,0.0
y,78,4915,55,53,84.0,90.0,0.0
y,78,4916,55,53,90.0,96.0,0.0
y,78,4917,55,53,96.0,102.0,0.0
y,78,4918,55,53,102.0,108.0,1.0
y,78,4919,55,53,108.0,114.0,0.0
y,78,4920,55,53,114.0,120.0,0.0
y,78,4921,55,53,120.0,126.0,0.0
y,78,4922,55,53,126.0,132.0,0.0
y,78,4923,55,53,132.0,138.0,0.0
y,78,4924,55,53,138.0,144.0,0.0
y,78,4925,55,53,144.0,150.0,0.0
y,78,4937,21,19,84.0,96.0,0.0
y,78,4939,21,19,96.0,108.0,0.0
y,78,4941,21,19,108.0,120.0,0.0
y,78,4943,21,19,120.0,132.0,0.0
y,78,4945,21,19,132.0,144.0,0.0
y,78,4967,51,48,84.0,96.0,0.0
y,78,4969,51,48,96.0,108.0,0.0
y,78,4971,51,48,108.0,120.0,0.0
y,78,4973,51,48,120.0,132.0,0.0
y,78,4975,51,48,132.0,144.0,0.0
y,78,4986,1,1,78.0,84.0,34.0
y,78,4987,1,1,84.0,90.0,34.0
y,78,4988,1,1,90.0,96.0,36.0
y,78,4989,1,1,96.0,102.0,35.0
y,78,4990,1,1,102.0,108.0,36.0
y,78,4991,1,1,108.0,114.0,34.0
y,78,4992,1,1,114.0,120.0,33.0
y,78,4993,1,1,120.0,126.0,33.0
y,78,4994,1,1,126.0,132.0,34.0
y,78,4995,1,1,132.0,138.0,35.0
y,78,4996,1,1,138.0,144.0,35.0
y,78,4997,1,1,144.0,150.0,38.0
y,78,4998,2,2,78.0,84.0,36.0
y,78,4999,2,2,84.0,90.0,35.0
y,78,5000,2,2,90.0,96.0,35.0
y,78,5001,2,2,96.0,102.0,37.0
y,78,5002,2,2,102.0,108.0,37.0
y,78,5003,2,2,108.0,114.0,39.0
y,78,5004,2,2,114.0,120.0,39.0
y,78,5005,2,2,120.0,126.0,40.0
y,78,5006,2,2,126.0,132.0,39.0
y,78,5007,2,2,132.0,138.0,39.0
y,78,5008,2,2,138.0,144.0,38.0
y,78,5009,2,2,144.0,150.0,39.0
y,78,5010,3,3,78.0,84.0,37.0
y,78,5011,3,3,84.0,90.0,37.0
y,78,5012,3,3,90.0,96.0,37.0
y,78,5013,3,3,96.0,102.0,35.0
y,78,5014,3,3,102.0,108.0,35.0
y,78,5015,3,3,108.0,114.0,36.00000000000011
y,78,5016,3,3,114.0,120.0,37.00000000000011
y,78,5017,3,3,120.0,126.0,37.00000000000011
y,78,5018,3,3,126.0,132.0,37.00000000000011
y,78,5019,3,3,132.0,138.0,38.00000000000011
y,78,5020,3,3,138.0,144.0,38.00000000000011
y,78,5021,3,3,144.0,150.0,38.00000000000011
y,78,5022,4,4,78.0,84.0,39.0
y,78,5023,4,4,84.0,90.0,36.0
y,78,5024,4,4,90.0,96.0,36.0
y,78,5025,4,4,96.0,102.0,35.0
y,78,5026,4,4,102.0,108.0,35.0
y,78,5027,4,4,108.0,114.0,36.0
y,78,5028,4,4,114.0,120.0,36.0
y,78,5029,4,4,120.0,126.0,38.0
y,78,5030,4,4,126.0,132.0,38.0
y,78,5031,4,4,132.0,138.0,38.0
y,78,5032,4,4,138.0,144.0,38.0
y,78,5033,4,4,144.0,150.0,38.0
y,78,5034,5,5,78.0,84.0,35.0
y,78,5035,5,5,84.0,90.0,35.0
y,78,5036,5,5,90.0,96.0,35.0
y,78,5037,5,5,96.0,102.0,36.0
y,78,5038,5,5,102.0,108.0,36.0
y,78,5039,5,5,108.0,114.0,38.0
y,78,5040,5,5,114.0,120.0,38.0
y,78,5041,5,5,120.0,126.0,38.0
y,78,5042,5,5,126.0,132.0,37.0
y,78,5043,5,5,132.0,138.0,37.0
y,78,5044,5,5,138.0,144.0,37.0
y,78,5045,5,5,144.0,150.0,37.0
y,78,5046,6,6,78.0,84.0,36.0
y,78,5047,6,6,84.0,90.0,36.0
y,78,5048,6,6,90.0,96.0,36.0
y,78,5049,6,6,96.0,102.0,36.0
y,78,5050,6,6,102.0,108.0,35.99999999999989
y,78,5051,6,6,108.0,114.0,35.99999999999989
y,78,5052,6,6,114.0,120.0,36.99999999999989
y,78,5053,6,6,120.0,126.0,35.99999999999989
y,78,5054,6,6,126.0,132.0,36.99999999999989
y,78,5055,6,6,132.0,138.0,36.99999999999989
y,78,5056,6,6,138.0,144.0,36.99999999999989
y,78,5057,6,6,144.0,150.0,37.99999999999989
y,78,5058,7,7,78.0,84.0,36.0
y,78,5059,7,7,84.0,90.0,36.0
y,78,5060,7,7,90.0,96.0,36.0
y,78,5061,7,7,96.0,102.0,34.0
y,78,5062,7,7,102.0,108.0,32.0
y,78,5063,7,7,108.0,114.0,33.0
y,78,5064,7,7,114.0,120.0,33.0
y,78,5065,7,7,120.0,126.0,34.0
y,78,5066,7,7,126.0,132.0,34.0
y,78,5067,7,7,132.0,138.0,37.0
y,78,5068,7,7,138.0,144.0,37.0
y,78,5069,7,7,144.0,150.0,37.0
y,78,5070,8,8,78.0,84.0,32.0
y,78,5071,8,8,84.0,90.0,28.0
y,78,5072,8,8,90.0,96.0,28.0
y,78,5073,8,8,96.0,102.0,32.0
y,78,5074,8,8,102.0,108.0,32.0
y,78,5075,8,8,108.0,114.0,33.0
y,78,5076,8,8,114.0,120.0,32.0
y,78,5077,8,8,120.0,126.0,33.0
y,78,5078,8,8,126.0,132.0,32.0
y,78,5079,8,8,132.0,138.0,32.0
y,78,5080,8,8,138.0,144.0,32.0
y,78,5081,8,8,144.0,150.0,34.0
y,78,5082,9,9,78.0,84.0,39.0
y,78,5083,9,9,84.0,90.0,38.0
y,78,5084,9,9,90.0,96.0,39.0
y,78,5085,9,9,96.0,102.0,38.0
y,78,5086,9,9,102.0,108.0,37.0
y,78,5087,9,9,108.0,114.0,38.0
y,78,5088,9,9,114.0,120.0,39.0
y,78,5089,9,9,120.0,126.0,39.0
y,78,5090,9,9,126.0,132.0,39.0
y,78,5091,9,9,132.0,138.0,39.0
y,78,5092,9,9,138.0,144.0,39.0
y,78,5093,9,9,144.0,150.0,39.0
y,78,5094,10,10,78.0,84.0,38.0
y,78,5095,10,10,84.0,90.0,35.0
y,78,5096,10,10,90.0,96.0,35.0
y,78,5097,10,10,96.0,102.0,34.0
y,78,5098,10,10,102.0,108.0,36.0
y,78,5099,10,10,108.0,114.0,34.0
y,78,5100,10,10,114.0,120.0,35.0
y,78,5101,10,10,120.0,126.0,35.0
y,78,5102,10,10,126.0,132.0,35.0
y,78,5103,10,10,132.0,138.0,35.0
y,78,5104,10,10,138.0,144.0,35.0
y,78,5105,10,10,144.0,150.0,35.0
y,78,5106,11,11,78.0,84.0,33.0
y,78,5107,11,11,84.0,90.0,33.0
y,78,5108,11,11,90.0,96.0,34.0
y,78,5109,11,11,96.0,102.0,35.0
y,78,5110,11,11,102.0,108.0,38.0
y,78,5111,11,11,108.0,114.0,38.0
y,78,5112,11,11,114.0,120.0,39.0
y,78,5113,11,11,120.0,126.0,39.0
y,78,5114,11,11,126.0,132.0,39.0
y,78,5115,11,11,132.0,138.0,39.0
y,78,5116,11,11,138.0,144.0,39.0
y,78,5117,11,11,144.0,150.0,39.0
y,78,5118,12,12,78.0,84.0,43.0
y,78,5119,12,12,84.0,90.0,37.0
y,78,5120,12,12,90.0,96.0,37.0
y,78,5121,12,12,96.0,102.0,36.0
y,78,5122,12,12,102.0,108.0,36.0
y,78,5123,12,12,108.0,114.0,36.0
y,78,5124,12,12,114.0,120.0,36.0
y,78,5125,12,12,120.0,126.0,36.0
y,78,5126,12,12,126.0,132.0,36.0
y,78,5127,12,12,132.0,138.0,36.0
y,78,5128,12,12,138.0,144.0,36.0
y,78,5129,12,12,144.0,150.0,36.0
y,78,5130,13,13,78.0,84.0,39.0
y,78,5131,13,13,84.0,90.0,35.0
y,78,5132,13,13,90.0,96.0,35.0
y,78,5133,13,13,96.0,102.0,34.0
y,78,5134,13,13,102.0,108.0,34.0
y,78,5135,13,13,108.0,114.0,35.0
y,78,5136,13,13,114.0,120.0,35.0
y,78,5137,13,13,120.0,126.0,33.0
y,78,5138,13,13,126.0,132.0,33.0
y,78,5139,13,13,132.0,138.0,33.0
y,78,5140,13,13,138.0,144.0,33.0
y,78,5141,13,13,144.0,150.0,35.0
y,78,5142,14,14,78.0,84.0,35.0
y,78,5143,14,14,84.0,90.0,28.0
y,78,5144,14,14,90.0,96.0,28.0
y,78,5145,14,14,96.0,102.0,25.0
y,78,5146,14,14,102.0,108.0,25.0
y,78,5147,14,14,108.0,114.0,29.0
y,78,5148,14,14,114.0,120.0,29.0
y,78,5149,14,14,120.0,126.0,29.0
y,78,5150,14,14,126.0,132.0,29.0
y,78,5151,14,14,132.0,138.0,29.0
y,78,5152,14,14,138.0,144.0,29.0
y,78,5153,14,14,144.0,150.0,29.0
y,78,5154,15,15,78.0,84.0,36.0
y,78,5155,15,15,84.0,90.0,36.0
y,78,5156,15,15,90.0,96.0,37.0
y,78,5157,15,15,96.0,102.0,37.0
y,78,5158,15,15,102.0,108.0,37.0
y,78,5159,15,15,108.0,114.0,37.0
y,78,5160,15,15,114.0,120.0,37.0
y,78,5161,15,15,120.0,126.0,37.0
y,78,5162,15,15,126.0,132.0,37.0
y,78,5163,15,15,132.0,138.0,38.0
y,78,5164,15,15,138.0,144.0,38.0
y,78,5165,15,15,144.0,150.0,39.0
y,78,5166,16,16,78.0,84.0,34.0
y,78,5167,16,16,84.0,90.0,33.0
y,78,5168,16,16,90.0,96.0,31.0
y,78,5169,16,16,96.0,102.0,31.0
y,78,5170,16,16,102.0,108.0,31.0
y,78,5171,16,16,108.0,114.0,31.0
y,78,5172,16,16,114.0,120.0,31.0
y,78,5173,16,16,120.0,126.0,31.0
y,78,5174,16,16,126.0,132.0,31.0
y,78,5175,16,16,132.0,138.0,32.0
y,78,5176,16,16,138.0,144.0,32.0
y,78,5177,16,16,144.0,150.0,33.0
y,78,5178,17,17,78.0,84.0,37.0
y,78,5179,17,17,84.0,90.0,37.0
y,78,5180,17,17,90.0,96.0,37.0
y,78,5181,17,17,96.0,102.0,36.0
y,78,5182,17,17,102.0,108.0,36.0
y,78,5183,17,17,108.0,114.0,36.0
y,78,5184,17,17,114.0,120.0,36.0
y,78,5185,17,17,120.0,126.0,36.0
