varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,0,1227,44,43,54.0,60.0,0.0
y,0,1228,44,43,60.0,66.0,0.0
y,0,1229,44,43,66.0,72.0,0.0
y,0,1230,9,15,0.0,12.0,0.0
y,0,1232,9,15,12.0,24.0,0.0
y,0,1234,9,15,24.0,36.0,0.0
y,0,1236,9,15,36.0,48.0,0.0
y,0,1238,9,15,48.0,60.0,0.0
y,0,1240,9,15,60.0,72.0,0.0
y,0,1241,9,5,0.0,6.0,0.0
y,0,1242,9,5,6.0,12.0,0.0
y,0,1243,9,5,12.0,18.0,0.0
y,0,1244,9,5,18.0,24.0,0.0
y,0,1245,9,5,24.0,30.0,0.0
y,0,1246,9,5,30.0,36.0,1.9999999325842692
y,0,1247,9,5,36.0,42.0,0.0
y,0,1248,9,5,42.0,48.0,0.0
y,0,1249,9,5,48.0,54.0,0.0
y,0,1250,9,5,54.0,60.0,0.0
y,0,1251,9,5,60.0,66.0,0.0
y,0,1252,9,5,66.0,72.0,0.0
y,0,1254,9,10,0.0,12.0,0.0
y,0,1256,9,10,12.0,24.0,0.0
y,0,1258,9,10,24.0,36.0,0.0
y,0,1260,9,10,36.0,48.0,0.0
y,0,1262,9,10,48.0,60.0,0.0
y,0,1264,9,10,60.0,72.0,0.0
y,0,1265,9,12,0.0,6.0,0.0
y,0,1266,9,12,6.0,12.0,0.0
y,0,1267,9,12,12.0,18.0,0.0
y,0,1268,9,12,18.0,24.0,0.0
y,0,1269,9,12,24.0,30.0,0.0
y,0,1270,9,12,30.0,36.0,0.0
y,0,1271,9,12,36.0,42.0,0.0
y,0,1272,9,12,42.0,48.0,0.0
y,0,1273,9,12,48.0,54.0,0.0
y,0,1274,9,12,54.0,60.0,6.058508503769368e-8
y,0,1275,9,12,60.0,66.0,0.0
y,0,1276,9,12,66.0,72.0,0.0
y,0,1277,9,2,0.0,12.0,0.0
y,0,1279,9,2,12.0,24.0,0.0
y,0,1281,9,2,24.0,36.0,0.0
y,0,1283,9,2,36.0,48.0,0.0
y,0,1285,9,2,48.0,60.0,0.0
y,0,1287,9,2,60.0,72.0,0.0
y,0,1288,9,4,0.0,12.0,0.0
y,0,1290,9,4,12.0,24.0,0.0
y,0,1292,9,4,24.0,36.0,0.0
y,0,1294,9,4,36.0,48.0,0.0
y,0,1296,9,4,48.0,60.0,0.0
y,0,1298,9,4,60.0,72.0,0.0
y,0,1299,9,18,0.0,12.0,0.0
y,0,1301,9,18,12.0,24.0,0.0
y,0,1303,9,18,24.0,36.0,0.0
y,0,1305,9,18,36.0,48.0,0.0
y,0,1307,9,18,48.0,60.0,1.0
y,0,1309,9,18,60.0,72.0,0.0
y,0,1348,51,49,0.0,12.0,0.0
y,0,1350,51,49,12.0,24.0,0.0
y,0,1352,51,49,24.0,36.0,0.0
y,0,1354,51,49,36.0,48.0,0.0
y,0,1356,51,49,48.0,60.0,0.0
y,0,1358,51,49,60.0,72.0,0.0
y,0,1378,51,46,0.0,12.0,0.0
y,0,1380,51,46,12.0,24.0,2.0
y,0,1382,51,46,24.0,36.0,0.0
y,0,1384,51,46,36.0,48.0,2.0
y,0,1386,51,46,48.0,60.0,0.0
y,0,1388,51,46,60.0,72.0,0.0
y,0,1396,60,55,0.0,6.0,0.0
y,0,1397,60,55,6.0,12.0,0.0
y,0,1398,60,55,12.0,18.0,0.0
y,0,1399,60,55,18.0,24.0,0.0
y,0,1400,60,55,24.0,30.0,0.0
y,0,1401,60,55,30.0,36.0,0.0
y,0,1402,60,55,36.0,42.0,0.0
y,0,1403,60,55,42.0,48.0,0.0
y,0,1404,60,55,48.0,54.0,0.0
y,0,1405,60,55,54.0,60.0,0.0
y,0,1406,60,55,60.0,66.0,0.0
y,0,1407,60,55,66.0,72.0,0.0
y,0,1408,60,56,0.0,6.0,0.0
y,0,1409,60,56,6.0,12.0,0.0
y,0,1410,60,56,12.0,18.0,0.0
y,0,1411,60,56,18.0,24.0,0.0
y,0,1412,60,56,24.0,30.0,0.0
y,0,1413,60,56,30.0,36.0,0.0
y,0,1414,60,56,36.0,42.0,0.0
y,0,1415,60,56,42.0,48.0,0.0
y,0,1416,60,56,48.0,54.0,0.0
y,0,1417,60,56,54.0,60.0,0.0
y,0,1418,60,56,60.0,66.0,0.0
y,0,1419,60,56,66.0,72.0,0.0
y,0,1420,60,64,0.0,12.0,0.0
y,0,1422,60,64,12.0,24.0,0.0
y,0,1424,60,64,24.0,36.0,1.0
y,0,1426,60,64,36.0,48.0,0.0
y,0,1428,60,64,48.0,60.0,0.0
y,0,1430,60,64,60.0,72.0,0.0
y,0,1431,60,47,0.0,12.0,0.0
y,0,1433,60,47,12.0,24.0,0.0
y,0,1435,60,47,24.0,36.0,0.0
y,0,1437,60,47,36.0,48.0,0.0
y,0,1439,60,47,48.0,60.0,0.0
y,0,1441,60,47,60.0,72.0,0.0
y,0,1452,60,61,0.0,6.0,0.0
y,0,1453,60,61,6.0,12.0,0.0
y,0,1454,60,61,12.0,18.0,0.0
y,0,1455,60,61,18.0,24.0,0.0
y,0,1456,60,61,24.0,30.0,0.0
y,0,1457,60,61,30.0,36.0,1.0
y,0,1458,60,61,36.0,42.0,0.0
y,0,1459,60,61,42.0,48.0,0.0
y,0,1460,60,61,48.0,54.0,0.0
y,0,1461,60,61,54.0,60.0,0.0
y,0,1462,60,61,60.0,66.0,0.0
y,0,1463,60,61,66.0,72.0,0.0
y,0,1464,60,54,0.0,6.0,0.0
y,0,1465,60,54,6.0,12.0,0.0
y,0,1466,60,54,12.0,18.0,0.0
y,0,1467,60,54,18.0,24.0,0.0
y,0,1468,60,54,24.0,30.0,0.0
y,0,1469,60,54,30.0,36.0,0.0
y,0,1470,60,54,36.0,42.0,0.0
y,0,1471,60,54,42.0,48.0,0.0
y,0,1472,60,54,48.0,54.0,0.0
y,0,1473,60,54,54.0,60.0,0.0
y,0,1474,60,54,60.0,66.0,0.0
y,0,1475,60,54,66.0,72.0,0.0
y,0,1476,60,53,0.0,6.0,0.0
y,0,1477,60,53,6.0,12.0,0.0
y,0,1478,60,53,12.0,18.0,0.0
y,0,1479,60,53,18.0,24.0,0.0
y,0,1480,60,53,24.0,30.0,0.0
y,0,1481,60,53,30.0,36.0,0.0
y,0,1482,60,53,36.0,42.0,0.0
y,0,1483,60,53,42.0,48.0,0.0
y,0,1484,60,53,48.0,54.0,0.0
y,0,1485,60,53,54.0,60.0,0.0
y,0,1486,60,53,60.0,66.0,0.0
y,0,1487,60,53,66.0,72.0,0.0
y,0,1488,61,64,0.0,6.0,0.0
y,0,1489,61,64,6.0,12.0,0.0
y,0,1490,61,64,12.0,18.0,0.0
y,0,1491,61,64,18.0,24.0,0.0
y,0,1492,61,64,24.0,30.0,0.0
y,0,1493,61,64,30.0,36.0,0.0
y,0,1494,61,64,36.0,42.0,0.0
y,0,1495,61,64,42.0,48.0,0.0
y,0,1496,61,64,48.0,54.0,0.0
y,0,1497,61,64,54.0,60.0,0.0
y,0,1498,61,64,60.0,66.0,0.0
y,0,1499,61,64,66.0,72.0,0.0
y,0,1500,23,17,0.0,6.0,0.0
y,0,1501,23,17,6.0,12.0,0.0
y,0,1502,23,17,12.0,18.0,0.0
y,0,1503,23,17,18.0,24.0,0.0
y,0,1504,23,17,24.0,30.0,0.0
y,0,1505,23,17,30.0,36.0,0.0
y,0,1506,23,17,36.0,42.0,0.0
y,0,1507,23,17,42.0,48.0,0.0
y,0,1508,23,17,48.0,54.0,0.0
y,0,1509,23,17,54.0,60.0,0.0
y,0,1510,23,17,60.0,66.0,0.0
y,0,1511,23,17,66.0,72.0,0.0
y,0,1522,31,27,0.0,12.0,0.0
y,0,1524,31,27,12.0,24.0,0.0
y,0,1526,31,27,24.0,36.0,0.0
y,0,1528,31,27,36.0,48.0,0.0
y,0,1530,31,27,48.0,60.0,0.0
y,0,1532,31,27,60.0,72.0,0.0
y,0,1548,31,29,0.0,12.0,0.0
y,0,1550,31,29,12.0,24.0,0.0
y,0,1552,31,29,24.0,36.0,1.1102230246251565e-16
y,0,1554,31,29,36.0,48.0,0.0
y,0,1556,31,29,48.0,60.0,0.0
y,0,1558,31,29,60.0,72.0,0.0
y,0,1559,31,36,0.0,12.0,0.0
y,0,1561,31,36,12.0,24.0,0.0
y,0,1563,31,36,24.0,36.0,0.0
y,0,1565,31,36,36.0,48.0,0.0
y,0,1567,31,36,48.0,60.0,1.0
y,0,1569,31,36,60.0,72.0,0.0
y,0,1630,8,2,0.0,12.0,0.0
y,0,1632,8,2,12.0,24.0,0.0
y,0,1634,8,2,24.0,36.0,0.0
y,0,1636,8,2,36.0,48.0,0.0
y,0,1638,8,2,48.0,60.0,0.0
y,0,1640,8,2,60.0,72.0,0.0
y,0,1641,8,7,0.0,6.0,0.0
y,0,1642,8,7,6.0,12.0,0.0
y,0,1643,8,7,12.0,18.0,1.0000000000000848
y,0,1644,8,7,18.0,24.0,0.0
y,0,1645,8,7,24.0,30.0,0.0
y,0,1646,8,7,30.0,36.0,1.0
y,0,1647,8,7,36.0,42.0,0.0
y,0,1648,8,7,42.0,48.0,1.0
y,0,1649,8,7,48.0,54.0,0.0
y,0,1650,8,7,54.0,60.0,0.0
y,0,1651,8,7,60.0,66.0,0.0
y,0,1652,8,7,66.0,72.0,0.0
y,0,1653,8,4,0.0,12.0,1.0
y,0,1655,8,4,12.0,24.0,1.0
y,0,1657,8,4,24.0,36.0,0.0
y,0,1659,8,4,36.0,48.0,0.0
y,0,1661,8,4,48.0,60.0,0.0
y,0,1663,8,4,60.0,72.0,0.0
y,0,1664,8,13,0.0,12.0,0.0
y,0,1666,8,13,12.0,24.0,0.0
y,0,1668,8,13,24.0,36.0,0.0
y,0,1670,8,13,36.0,48.0,0.0
y,0,1672,8,13,48.0,60.0,0.0
y,0,1674,8,13,60.0,72.0,0.0
y,0,1675,8,14,0.0,12.0,0.0
y,0,1677,8,14,12.0,24.0,0.0
y,0,1679,8,14,24.0,36.0,0.0
y,0,1681,8,14,36.0,48.0,0.0
y,0,1683,8,14,48.0,60.0,0.0
y,0,1685,8,14,60.0,72.0,0.0
y,0,1687,57,50,0.0,12.0,0.0
y,0,1689,57,50,12.0,24.0,0.0
y,0,1691,57,50,24.0,36.0,0.0
y,0,1693,57,50,36.0,48.0,0.0
y,0,1695,57,50,48.0,60.0,0.0
y,0,1697,57,50,60.0,72.0,0.0
y,0,1698,57,59,0.0,12.0,0.0
y,0,1700,57,59,12.0,24.0,0.0
y,0,1702,57,59,24.0,36.0,0.0
y,0,1704,57,59,36.0,48.0,0.0
y,0,1706,57,59,48.0,60.0,0.0
y,0,1708,57,59,60.0,72.0,0.0
y,0,1719,10,6,0.0,6.0,0.0
y,0,1720,10,6,6.0,12.0,0.0
y,0,1721,10,6,12.0,18.0,1.0
y,0,1722,10,6,18.0,24.0,0.0
y,0,1723,10,6,24.0,30.0,0.0
y,0,1724,10,6,30.0,36.0,1.0
y,0,1725,10,6,36.0,42.0,0.0
y,0,1726,10,6,42.0,48.0,0.0
y,0,1727,10,6,48.0,54.0,0.0
y,0,1728,10,6,54.0,60.0,0.0
y,0,1729,10,6,60.0,66.0,0.0
y,0,1730,10,6,66.0,72.0,0.0
y,0,1740,10,9,0.0,12.0,0.0
y,0,1742,10,9,12.0,24.0,0.0
y,0,1744,10,9,24.0,36.0,0.0
y,0,1746,10,9,36.0,48.0,0.0
y,0,1748,10,9,48.0,60.0,0.0
y,0,1750,10,9,60.0,72.0,0.0
y,0,1751,10,16,0.0,12.0,0.0
y,0,1753,10,16,12.0,24.0,0.0
y,0,1755,10,16,24.0,36.0,0.0
y,0,1757,10,16,36.0,48.0,0.0
y,0,1759,10,16,48.0,60.0,0.0
y,0,1761,10,16,60.0,72.0,0.0
y,0,1762,10,11,0.0,6.0,0.0
y,0,1763,10,11,6.0,12.0,0.0
y,0,1764,10,11,12.0,18.0,0.0
y,0,1765,10,11,18.0,24.0,0.0
y,0,1766,10,11,24.0,30.0,0.0
y,0,1767,10,11,30.0,36.0,0.0
y,0,1768,10,11,36.0,42.0,0.0
y,0,1769,10,11,42.0,48.0,0.0
y,0,1770,10,11,48.0,54.0,0.0
y,0,1771,10,11,54.0,60.0,0.0
y,0,1772,10,11,60.0,66.0,0.0
y,0,1773,10,11,66.0,72.0,0.0
y,0,1774,10,19,0.0,12.0,0.0
y,0,1776,10,19,12.0,24.0,0.0
y,0,1778,10,19,24.0,36.0,0.0
y,0,1780,10,19,36.0,48.0,0.0
y,0,1782,10,19,48.0,60.0,0.0
y,0,1784,10,19,60.0,72.0,0.0
y,0,1785,12,15,0.0,6.0,0.0
y,0,1786,12,15,6.0,12.0,0.0
y,0,1787,12,15,12.0,18.0,0.0
y,0,1788,12,15,18.0,24.0,0.0
y,0,1789,12,15,24.0,30.0,0.0
y,0,1790,12,15,30.0,36.0,0.0
y,0,1791,12,15,36.0,42.0,0.0
y,0,1792,12,15,42.0,48.0,0.0
y,0,1793,12,15,48.0,54.0,0.0
y,0,1794,12,15,54.0,60.0,0.0
y,0,1795,12,15,60.0,66.0,0.0
y,0,1796,12,15,66.0,72.0,0.0
y,0,1797,12,9,0.0,6.0,0.0
y,0,1798,12,9,6.0,12.0,0.0
y,0,1799,12,9,12.0,18.0,0.0
y,0,1800,12,9,18.0,24.0,0.0
y,0,1801,12,9,24.0,30.0,0.0
y,0,1802,12,9,30.0,36.0,0.0
y,0,1803,12,9,36.0,42.0,0.0
y,0,1804,12,9,42.0,48.0,0.0
y,0,1805,12,9,48.0,54.0,0.0
y,0,1806,12,9,54.0,60.0,0.0
y,0,1807,12,9,60.0,66.0,0.0
y,0,1808,12,9,66.0,72.0,0.0
y,0,1819,12,18,0.0,6.0,0.0
y,0,1820,12,18,6.0,12.0,0.0
y,0,1821,12,18,12.0,18.0,0.0
y,0,1822,12,18,18.0,24.0,0.0
y,0,1823,12,18,24.0,30.0,0.9999999325842692
y,0,1824,12,18,30.0,36.0,0.0
y,0,1825,12,18,36.0,42.0,0.0
y,0,1826,12,18,42.0,48.0,0.0
y,0,1827,12,18,48.0,54.0,0.0
y,0,1828,12,18,54.0,60.0,0.0
y,0,1829,12,18,60.0,66.0,0.0
y,0,1830,12,18,66.0,72.0,0.0
y,0,1840,12,22,0.0,12.0,0.0
y,0,1842,12,22,12.0,24.0,0.0
y,0,1844,12,22,24.0,36.0,0.0
y,0,1846,12,22,36.0,48.0,0.0
y,0,1848,12,22,48.0,60.0,0.0
y,0,1850,12,22,60.0,72.0,0.0
y,0,1851,16,25,0.0,12.0,0.0
y,0,1853,16,25,12.0,24.0,0.0
y,0,1855,16,25,24.0,36.0,0.0
y,0,1857,16,25,36.0,48.0,0.0
y,0,1859,16,25,48.0,60.0,0.0
y,0,1861,16,25,60.0,72.0,0.0
y,0,1862,16,10,0.0,12.0,0.0
y,0,1864,16,10,12.0,24.0,0.0
y,0,1866,16,10,24.0,36.0,0.0
y,0,1868,16,10,36.0,48.0,0.0
y,0,1870,16,10,48.0,60.0,1.0000000640824012
y,0,1872,16,10,60.0,72.0,0.0
y,0,1883,16,11,0.0,6.0,0.0
y,0,1884,16,11,6.0,12.0,0.0
y,0,1885,16,11,12.0,18.0,0.0
y,0,1886,16,11,18.0,24.0,0.0
y,0,1887,16,11,24.0,30.0,0.0
y,0,1888,16,11,30.0,36.0,0.0
y,0,1889,16,11,36.0,42.0,0.0
y,0,1890,16,11,42.0,48.0,0.0
y,0,1891,16,11,48.0,54.0,0.0
y,0,1892,16,11,54.0,60.0,0.0
y,0,1893,16,11,60.0,66.0,0.0
y,0,1894,16,11,66.0,72.0,0.0
y,0,1905,16,13,0.0,12.0,0.0
y,0,1907,16,13,12.0,24.0,0.0
y,0,1909,16,13,24.0,36.0,0.0
y,0,1911,16,13,36.0,48.0,0.0
y,0,1913,16,13,48.0,60.0,0.0
y,0,1915,16,13,60.0,72.0,0.0
y,0,1927,16,21,0.0,12.0,0.0
y,0,1929,16,21,12.0,24.0,0.0
y,0,1931,16,21,24.0,36.0,0.0
y,0,1933,16,21,36.0,48.0,0.0
y,0,1935,16,21,48.0,60.0,0.0
y,0,1937,16,21,60.0,72.0,0.0
y,0,1938,16,19,0.0,6.0,0.0
y,0,1939,16,19,6.0,12.0,0.0
y,0,1940,16,19,12.0,18.0,0.0
y,0,1941,16,19,18.0,24.0,0.0
y,0,1942,16,19,24.0,30.0,0.0
y,0,1943,16,19,30.0,36.0,0.0
y,0,1944,16,19,36.0,42.0,0.0
y,0,1945,16,19,42.0,48.0,0.0
y,0,1946,16,19,48.0,54.0,0.0
y,0,1947,16,19,54.0,60.0,0.0
y,0,1948,16,19,60.0,66.0,0.0
y,0,1949,16,19,66.0,72.0,0.0
y,0,1950,16,14,0.0,12.0,0.0
y,0,1952,16,14,12.0,24.0,0.0
y,0,1954,16,14,24.0,36.0,0.0
y,0,1956,16,14,36.0,48.0,0.0
y,0,1958,16,14,48.0,60.0,0.0
y,0,1960,16,14,60.0,72.0,0.0
y,0,1961,17,25,0.0,12.0,0.0
y,0,1963,17,25,12.0,24.0,0.0
y,0,1965,17,25,24.0,36.0,0.0
y,0,1967,17,25,36.0,48.0,0.0
y,0,1969,17,25,48.0,60.0,0.0
y,0,1971,17,25,60.0,72.0,0.0
y,0,1991,17,11,0.0,12.0,0.0
y,0,1993,17,11,12.0,24.0,0.0
y,0,1995,17,11,24.0,36.0,0.0
y,0,1997,17,11,36.0,48.0,0.0
y,0,1999,17,11,48.0,60.0,0.0
y,0,2001,17,11,60.0,72.0,0.0
y,0,2002,17,23,0.0,12.0,0.0
y,0,2004,17,23,12.0,24.0,0.0
y,0,2006,17,23,24.0,36.0,0.0
y,0,2008,17,23,36.0,48.0,0.0
y,0,2010,17,23,48.0,60.0,0.0
y,0,2012,17,23,60.0,72.0,0.0
y,0,2013,17,13,0.0,12.0,0.0
y,0,2015,17,13,12.0,24.0,0.0
y,0,2017,17,13,24.0,36.0,0.0
y,0,2019,17,13,36.0,48.0,0.0
y,0,2021,17,13,48.0,60.0,0.0
y,0,2023,17,13,60.0,72.0,0.0
y,0,2024,17,20,0.0,12.0,0.0
y,0,2026,17,20,12.0,24.0,0.0
y,0,2028,17,20,24.0,36.0,0.0
y,0,2030,17,20,36.0,48.0,0.0
y,0,2032,17,20,48.0,60.0,0.0
y,0,2034,17,20,60.0,72.0,0.0
y,0,2035,17,21,0.0,12.0,1.0000000000000138
y,0,2037,17,21,12.0,24.0,0.0
y,0,2039,17,21,24.0,36.0,0.0
y,0,2041,17,21,36.0,48.0,0.0
y,0,2043,17,21,48.0,60.0,0.0
y,0,2045,17,21,60.0,72.0,0.0
y,0,2046,17,19,0.0,6.0,0.0
y,0,2047,17,19,6.0,12.0,0.0
y,0,2048,17,19,12.0,18.0,0.0
y,0,2049,17,19,18.0,24.0,0.0
y,0,2050,17,19,24.0,30.0,0.0
y,0,2051,17,19,30.0,36.0,0.0
y,0,2052,17,19,36.0,42.0,0.0
y,0,2053,17,19,42.0,48.0,0.0
y,0,2054,17,19,48.0,54.0,0.0
y,0,2055,17,19,54.0,60.0,0.0
y,0,2056,17,19,60.0,66.0,0.0
y,0,2057,17,19,66.0,72.0,0.0
y,0,2058,17,14,0.0,12.0,0.0
y,0,2060,17,14,12.0,24.0,0.0
y,0,2062,17,14,24.0,36.0,0.0
y,0,2064,17,14,36.0,48.0,0.0
y,0,2066,17,14,48.0,60.0,0.0
y,0,2068,17,14,60.0,72.0,0.0
y,0,2080,36,39,0.0,12.0,0.0
y,0,2082,36,39,12.0,24.0,0.0
y,0,2084,36,39,24.0,36.0,0.0
y,0,2086,36,39,36.0,48.0,0.0
y,0,2088,36,39,48.0,60.0,0.0
y,0,2090,36,39,60.0,72.0,0.0
y,0,2091,36,47,0.0,12.0,0.0
y,0,2093,36,47,12.0,24.0,0.0
y,0,2095,36,47,24.0,36.0,0.0
y,0,2097,36,47,36.0,48.0,0.0
y,0,2099,36,47,48.0,60.0,0.0
y,0,2101,36,47,60.0,72.0,0.0
y,0,2102,36,44,0.0,12.0,0.0
y,0,2104,36,44,12.0,24.0,0.0
y,0,2106,36,44,24.0,36.0,0.0
y,0,2108,36,44,36.0,48.0,0.0
y,0,2110,36,44,48.0,60.0,0.0
y,0,2112,36,44,60.0,72.0,0.0
y,0,2113,36,31,0.0,12.0,0.0
y,0,2115,36,31,12.0,24.0,0.0
y,0,2117,36,31,24.0,36.0,0.0
y,0,2119,36,31,36.0,48.0,0.0
y,0,2121,36,31,48.0,60.0,0.0
y,0,2123,36,31,60.0,72.0,0.0
y,0,2171,46,42,0.0,12.0,0.0
y,0,2173,46,42,12.0,24.0,0.0
y,0,2175,46,42,24.0,36.0,0.0
y,0,2177,46,42,36.0,48.0,0.0
y,0,2179,46,42,48.0,60.0,0.0
y,0,2181,46,42,60.0,72.0,0.0
y,0,2182,46,51,0.0,12.0,0.0
y,0,2184,46,51,12.0,24.0,0.0
y,0,2186,46,51,24.0,36.0,0.0
y,0,2188,46,51,36.0,48.0,0.0
y,0,2190,46,51,48.0,60.0,0.0
y,0,2192,46,51,60.0,72.0,0.0
y,0,2193,46,41,0.0,12.0,0.0
y,0,2195,46,41,12.0,24.0,0.0
y,0,2197,46,41,24.0,36.0,0.0
y,0,2199,46,41,36.0,48.0,0.0
y,0,2201,46,41,48.0,60.0,0.0
y,0,2203,46,41,60.0,72.0,0.0
y,0,2212,54,55,0.0,12.0,0.0
y,0,2214,54,55,12.0,24.0,0.0
y,0,2216,54,55,24.0,36.0,0.0
y,0,2218,54,55,36.0,48.0,0.0
y,0,2220,54,55,48.0,60.0,0.0
y,0,2222,54,55,60.0,72.0,0.0
y,0,2223,54,47,0.0,6.0,0.0
y,0,2224,54,47,6.0,12.0,0.0
y,0,2225,54,47,12.0,18.0,0.0
y,0,2226,54,47,18.0,24.0,0.0
y,0,2227,54,47,24.0,30.0,0.0
y,0,2228,54,47,30.0,36.0,0.0
y,0,2229,54,47,36.0,42.0,0.0
y,0,2230,54,47,42.0,48.0,0.0
y,0,2231,54,47,48.0,54.0,0.0
y,0,2232,54,47,54.0,60.0,0.0
y,0,2233,54,47,60.0,66.0,0.0
y,0,2234,54,47,66.0,72.0,0.0
y,0,2235,54,44,0.0,12.0,0.0
y,0,2237,54,44,12.0,24.0,0.0
y,0,2239,54,44,24.0,36.0,0.0
y,0,2241,54,44,36.0,48.0,0.0
y,0,2243,54,44,48.0,60.0,0.0
y,0,2245,54,44,60.0,72.0,0.0
y,0,2246,54,60,0.0,6.0,0.0
y,0,2247,54,60,6.0,12.0,0.0
y,0,2248,54,60,12.0,18.0,0.0
y,0,2249,54,60,18.0,24.0,0.0
y,0,2250,54,60,24.0,30.0,0.0
y,0,2251,54,60,30.0,36.0,0.9999999101123591
y,0,2252,54,60,36.0,42.0,0.0
y,0,2253,54,60,42.0,48.0,0.0
y,0,2254,54,60,48.0,54.0,0.0
y,0,2255,54,60,54.0,60.0,1.0
y,0,2256,54,60,60.0,66.0,0.0
y,0,2257,54,60,66.0,72.0,0.0
y,0,2270,45,56,0.0,12.0,0.0
y,0,2272,45,56,12.0,24.0,1.0
y,0,2274,45,56,24.0,36.0,0.0
y,0,2276,45,56,36.0,48.0,1.0
y,0,2278,45,56,48.0,60.0,0.0
y,0,2280,45,56,60.0,72.0,0.0
y,0,2291,45,50,0.0,12.0,0.0
y,0,2293,45,50,12.0,24.0,0.0
y,0,2295,45,50,24.0,36.0,0.0
y,0,2297,45,50,36.0,48.0,0.0
y,0,2299,45,50,48.0,60.0,0.0
y,0,2301,45,50,60.0,72.0,0.0
y,0,2302,45,37,0.0,12.0,0.0
y,0,2304,45,37,12.0,24.0,0.0
y,0,2306,45,37,24.0,36.0,0.0
y,0,2308,45,37,36.0,48.0,0.0
y,0,2310,45,37,48.0,60.0,0.0
y,0,2312,45,37,60.0,72.0,0.0
y,0,2313,45,53,0.0,12.0,0.0
y,0,2315,45,53,12.0,24.0,0.0
y,0,2317,45,53,24.0,36.0,0.0
y,0,2319,45,53,36.0,48.0,1.0
y,0,2321,45,53,48.0,60.0,1.0
y,0,2323,45,53,60.0,72.0,0.0
y,0,2341,41,46,0.0,12.0,0.0
y,0,2343,41,46,12.0,24.0,0.0
y,0,2345,41,46,24.0,36.0,0.0
y,0,2347,41,46,36.0,48.0,0.0
y,0,2349,41,46,48.0,60.0,0.0
y,0,2351,41,46,60.0,72.0,0.0
y,0,2362,43,40,0.0,12.0,0.9999999550561796
y,0,2364,43,40,12.0,24.0,0.0
y,0,2366,43,40,24.0,36.0,0.0
y,0,2368,43,40,36.0,48.0,0.0
y,0,2370,43,40,48.0,60.0,0.0
y,0,2372,43,40,60.0,72.0,0.0
y,0,2373,43,39,0.0,12.0,0.0
y,0,2375,43,39,12.0,24.0,0.0
y,0,2377,43,39,24.0,36.0,0.0
y,0,2379,43,39,36.0,48.0,0.0
y,0,2381,43,39,48.0,60.0,0.0
y,0,2383,43,39,60.0,72.0,0.0
y,0,2384,43,47,0.0,6.0,0.0
y,0,2385,43,47,6.0,12.0,0.0
y,0,2386,43,47,12.0,18.0,0.0
y,0,2387,43,47,18.0,24.0,0.0
y,0,2388,43,47,24.0,30.0,0.0
y,0,2389,43,47,30.0,36.0,0.0
y,0,2390,43,47,36.0,42.0,0.0
y,0,2391,43,47,42.0,48.0,0.0
y,0,2392,43,47,48.0,54.0,0.0
y,0,2393,43,47,54.0,60.0,0.0
y,0,2394,43,47,60.0,66.0,0.0
y,0,2395,43,47,66.0,72.0,0.0
y,0,2396,43,44,0.0,6.0,0.0
y,0,2397,43,44,6.0,12.0,0.0
y,0,2398,43,44,12.0,18.0,0.0
y,0,2399,43,44,18.0,24.0,0.0
y,0,2400,43,44,24.0,30.0,0.0
y,0,2401,43,44,30.0,36.0,0.0
y,0,2402,43,44,36.0,42.0,0.0
y,0,2403,43,44,42.0,48.0,0.0
y,0,2404,43,44,48.0,54.0,0.0
y,0,2405,43,44,54.0,60.0,0.0
y,0,2406,43,44,60.0,66.0,0.0
y,0,2407,43,44,66.0,72.0,0.0
y,0,2419,50,55,0.0,12.0,0.0
y,0,2421,50,55,12.0,24.0,0.0
y,0,2423,50,55,24.0,36.0,0.0
y,0,2425,50,55,36.0,48.0,0.0
y,0,2427,50,55,48.0,60.0,0.0
y,0,2429,50,55,60.0,72.0,0.0
y,0,2438,50,57,0.0,12.0,0.0
y,0,2440,50,57,12.0,24.0,0.0
y,0,2442,50,57,24.0,36.0,0.0
y,0,2444,50,57,36.0,48.0,0.0
y,0,2446,50,57,48.0,60.0,0.0
y,0,2448,50,57,60.0,72.0,0.0
y,0,2449,50,45,0.0,12.0,0.0
y,0,2451,50,45,12.0,24.0,0.0
y,0,2453,50,45,24.0,36.0,0.0
y,0,2455,50,45,36.0,48.0,0.0
y,0,2457,50,45,48.0,60.0,0.0
y,0,2459,50,45,60.0,72.0,0.0
y,0,2470,50,48,0.0,12.0,0.0
y,0,2472,50,48,12.0,24.0,1.0
y,0,2474,50,48,24.0,36.0,0.0
y,0,2476,50,48,36.0,48.0,0.0
y,0,2478,50,48,48.0,60.0,1.0
y,0,2480,50,48,60.0,72.0,0.0
y,0,2481,2,5,0.0,6.0,0.0
y,0,2482,2,5,6.0,12.0,0.0
y,0,2483,2,5,12.0,18.0,0.0
y,0,2484,2,5,18.0,24.0,0.0
y,0,2485,2,5,24.0,30.0,0.0
y,0,2486,2,5,30.0,36.0,0.0
y,0,2487,2,5,36.0,42.0,0.0
y,0,2488,2,5,42.0,48.0,0.0
y,0,2489,2,5,48.0,54.0,0.0
y,0,2490,2,5,54.0,60.0,0.0
y,0,2491,2,5,60.0,66.0,0.0
y,0,2492,2,5,66.0,72.0,0.0
y,0,2493,2,3,0.0,6.0,1.0
